<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
XXII.US,D,20120409,000000,6818580,6818580,6818580,6818580,0.000443191333554929,0
XXII.US,D,20120410,000000,6840930,6840930,6840930,6840930,0.000178922666756128,0
XXII.US,D,20120411,000000,10060200,10060200,6840930,10060200,0.000146716666740025,0
XXII.US,D,20120412,000000,10060200,10060200,6840930,6840930,0.0005228126669280731,0
XXII.US,D,20120413,000000,7377480,7377480,7377480,7377480,0.000635623333651145,0
XXII.US,D,20120416,000000,7489260,7489260,7489260,7489260,0.000026838400013419198,0
XXII.US,D,20120417,000000,7489260,7489260,7489260,7489260,0.000664250666998792,0
XXII.US,D,20120418,000000,7601040,7601040,7601040,7601040,0.000178922666756128,0
XXII.US,D,20120419,000000,7601040,7601040,7601040,7601040,0.000263016000131508,0
XXII.US,D,20120420,000000,7601040,7601040,7601040,7601040,0.00041644266687488804,0
XXII.US,D,20120423,000000,7489260,8383500,7489260,8383500,0.00163526000081763,0
XXII.US,D,20120424,000000,8942400,9613080,8942400,9613080,0.00093934000046967,0
XXII.US,D,20120425,000000,9501300,9501300,9501300,9501300,0.00022365333344516,0
XXII.US,D,20120426,000000,9836640,10060200,9501300,9501300,0.000644122000322061,0
XXII.US,D,20120427,000000,9501300,9501300,9501300,9501300,0.00022365333344516,0
XXII.US,D,20120430,000000,10171980,12631140,9836640,12295800,0.00292923333479795,0
XXII.US,D,20120501,000000,12184020,12184020,11289780,11401560,0.0008856666671095,0
XXII.US,D,20120502,000000,11178000,11289780,11178000,11289780,0.000123456666728395,0
XXII.US,D,20120503,000000,11178000,11178000,11178000,11178000,0.0000178922666756128,0
XXII.US,D,20120504,000000,11178000,11178000,7936380,10619100,0.000483538666908436,0
XXII.US,D,20120507,000000,11066220,11066220,11066220,11066220,0.000492037333579352,0
XXII.US,D,20120508,000000,11066220,11066220,11066220,11066220,0.000313114666823224,0
XXII.US,D,20120509,000000,11066220,11066220,11066220,11066220,0.000268384000134192,0
XXII.US,D,20120510,000000,11066220,11066220,11066220,11066220,0.000268384000134192,0
XXII.US,D,20120511,000000,11066220,11066220,9836640,9836640,0.0029521333348094003,0
