<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CISS.US,D,20240618,000000,414,423,390,393,2772.1433338877623,0
CISS.US,D,20240620,000000,390,395.97,369,375,4958.236667658314,0
CISS.US,D,20240621,000000,378,396,369.03,387,2281.830000456366,0
CISS.US,D,20240624,000000,390,453,390,420,3006.6866672680044,0
CISS.US,D,20240625,000000,429,441,414,441,1969.4533337272242,0
CISS.US,D,20240626,000000,435,435,417,426,705.030000141006,0
CISS.US,D,20240627,000000,429,429,411,426,786.156666823898,0
CISS.US,D,20240628,000000,429,429,405,417,1419.576666950582,0
CISS.US,D,20240701,000000,420,426,402,411,758.2900001516581,0
CISS.US,D,20240702,000000,405,414,393,411,717.493333476832,0
CISS.US,D,20240703,000000,408,418.5,405,405,461.6466667589961,0
CISS.US,D,20240705,000000,411,414,396,408,702.5100001405021,0
CISS.US,D,20240708,000000,408,411,387,393,1445.6100002891221,0
CISS.US,D,20240709,000000,390,393.6,375,387,1913.5566670493781,0
CISS.US,D,20240710,000000,381,423,381,417,1771.2000003542398,0
CISS.US,D,20240711,000000,423,441,411,432,1687.5433336708422,0
CISS.US,D,20240712,000000,414,429,411,414,922.2600001844521,0
CISS.US,D,20240715,000000,414,419.94,405,414,497.743333432882,0
CISS.US,D,20240716,000000,408,432,408,429,877.7966668422259,0
CISS.US,D,20240717,000000,429,448.8,420,441,987.730000197546,0
CISS.US,D,20240718,000000,441,464.97,432,438,986.2400001972479,0
CISS.US,D,20240719,000000,441,441,408,420,824.4433334982222,0
CISS.US,D,20240722,000000,414,417,399,405,700.3600001400721,0
CISS.US,D,20240723,000000,405,408,393,405,545.186666775704,0
CISS.US,D,20240724,000000,396,402,384,390,1042.36666687514,0
CISS.US,D,20240725,000000,393,414,390.6,402,679.390000135878,0
CISS.US,D,20240726,000000,399,417,396,405,661.9933334657321,0
CISS.US,D,20240729,000000,408,414,406.5,411,415.58666674978406,0
CISS.US,D,20240730,000000,414,417,402,405,533.5266667733721,0
CISS.US,D,20240731,000000,411,411,390,396,632.3900001264781,0
CISS.US,D,20240801,000000,398.25,399,381,390,850.6433335034621,0
CISS.US,D,20240802,000000,390,390,367.5,378,991.090000198218,0
CISS.US,D,20240805,000000,369,381,339,378,1359.03333360514,0
CISS.US,D,20240806,000000,381,387,363,366,678.156666802298,0
CISS.US,D,20240807,000000,372,372,360,363,583.96666678346,0
CISS.US,D,20240808,000000,369,372,366,372,251.1666667169,0
CISS.US,D,20240809,000000,372,378,360,372,371.13666674089404,0
CISS.US,D,20240812,000000,369,381,369,378,369.80000007396,0
CISS.US,D,20240813,000000,381,384,372,384,592.38333345181,0
CISS.US,D,20240814,000000,387,393,369,372,465.7133334264761,0
CISS.US,D,20240815,000000,375,378,369,372,381.89333340971206,0
CISS.US,D,20240816,000000,372,399,372,399,600.470000120094,0
CISS.US,D,20240819,000000,399,417,396,408,808.3200001616641,0
CISS.US,D,20240820,000000,411.36,441,411,441,1211.8233335756981,0
CISS.US,D,20240821,000000,441,447,423,441,1346.78333360269,0
CISS.US,D,20240822,000000,450,456,402,411,2301.193333793572,0
CISS.US,D,20240823,000000,408,414,390,409.5,1042.753333541884,0
CISS.US,D,20240826,000000,414,414,381.03,390,1092.03333355174,0
CISS.US,D,20240827,000000,381,393,354,372,1426.980000285396,0
CISS.US,D,20240828,000000,378,380.88,360,360,499.87333343330806,0
CISS.US,D,20240829,000000,363,390,360,384,596.686666786004,0
CISS.US,D,20240830,000000,384,390,372,372,664.156666799498,0
CISS.US,D,20240903,000000,372,377.79,327,348,2375.113333808356,0
CISS.US,D,20240904,000000,348,348,330,339,599.46666678656,0
CISS.US,D,20240905,000000,339,344.37,330,336,338.64000006772807,0
CISS.US,D,20240906,000000,336,336,327,327,864.1300001728259,0
CISS.US,D,20240909,000000,327,351,327,348,827.6066668321881,0
CISS.US,D,20240910,000000,348,354,336,348,360.70333340547404,0
CISS.US,D,20240911,000000,348,369,348,369,537.846666774236,0
CISS.US,D,20240912,000000,372,372,354,357,270.393333387412,0
CISS.US,D,20240913,000000,366,366,345,348,291.90333339171406,0
CISS.US,D,20240916,000000,345,354,345,348,240.88666671484404,0
CISS.US,D,20240917,000000,351,351,339,342,505.526666767772,0
CISS.US,D,20240918,000000,345,345,336,336,313.460000062692,0
CISS.US,D,20240919,000000,339,342,336,339,167.626666700192,0
CISS.US,D,20240920,000000,342,348,336,345,165.48333336643,0
CISS.US,D,20240923,000000,351,351,342,348,203.65666670739802,0
CISS.US,D,20240924,000000,345,354,339,342,362.0100000724021,0
CISS.US,D,20240925,000000,339,351,327,336,555.23333344438,0
CISS.US,D,20240926,000000,339,339,327,330,645.6633334624661,0
CISS.US,D,20240927,000000,333,336,324,336,933.3600001866721,0
CISS.US,D,20240930,000000,330,345,330,342,330.34000006606806,0
CISS.US,D,20241001,000000,338.79,345,333,333,458.1466667582961,0
CISS.US,D,20241002,000000,335.97,354,327,354,596.7300001193461,0
CISS.US,D,20241003,000000,345,351,342,348,192.28000003845602,0
CISS.US,D,20241004,000000,351,351,336,345,343.45666673535806,0
CISS.US,D,20241007,000000,342,342,330,333,462.24333342578205,0
CISS.US,D,20241008,000000,336,339,327,330,364.1666667395,0
CISS.US,D,20241009,000000,336,336,330,333,264.496666719566,0
CISS.US,D,20241010,000000,339,342,327,330,375.460000075092,0
CISS.US,D,20241011,000000,333,333,324,333,381.32333340959804,0
CISS.US,D,20241014,000000,330,351,327,348,841.8066668350281,0
CISS.US,D,20241015,000000,345,360,345,351,889.0700001778141,0
CISS.US,D,20241016,000000,354,369,348,366,631.6300001263261,0
CISS.US,D,20241017,000000,366,375,354,366,585.8700001171741,0
CISS.US,D,20241018,000000,360,372,360,360,351.953333403724,0
CISS.US,D,20241021,000000,363,366,342,348,347.4266667361521,0
CISS.US,D,20241022,000000,348,357,342,357,265.030000053006,0
CISS.US,D,20241023,000000,351,354,342,348,262.843333385902,0
CISS.US,D,20241024,000000,351,372,342,372,487.486666764164,0
CISS.US,D,20241025,000000,372,372,351,357,368.94666674045607,0
CISS.US,D,20241028,000000,363,369,351,360,429.873333419308,0
CISS.US,D,20241029,000000,357,366,348.18,349.5,348.58000006971605,0
CISS.US,D,20241030,000000,348.3,351,345,351,256.55666671797803,0
CISS.US,D,20241031,000000,348,360,348,354,415.620000083124,0
CISS.US,D,20241101,000000,351,357,348,357,153.540000030708,0
CISS.US,D,20241104,000000,363,363,339,349.5,264.770000052954,0
CISS.US,D,20241105,000000,348,354,341.28,348,232.1666667131,0
CISS.US,D,20241106,000000,348,351,333,342,558.253333444984,0
CISS.US,D,20241107,000000,345,350.97,342,345,380.45000007608996,0
CISS.US,D,20241108,000000,348,369,339,351,656.6933334646722,0
CISS.US,D,20241111,000000,360,360,342,357,525.090000105018,0
CISS.US,D,20241112,000000,348,348,339,345,444.40666675554803,0
CISS.US,D,20241113,000000,348,351,333,342,509.87333343530804,0
CISS.US,D,20241114,000000,342,348.87,324,327,1332.55000026651,0
CISS.US,D,20241115,000000,327,338.97,321,333,439.40000008788,0
CISS.US,D,20241118,000000,345,345,300,312,1946.063333722546,0
CISS.US,D,20241119,000000,309,315,288,294,1407.36666694814,0
CISS.US,D,20241120,000000,288,290.94,246,246.03,3705.7700007411545,0
CISS.US,D,20241121,000000,243,260.97,243,251.16,1021.540000204308,0
CISS.US,D,20241122,000000,254.7,261,251.16,253.86,686.096666803886,0
CISS.US,D,20241125,000000,258,267.6,248.234,252,874.5466668415761,0
CISS.US,D,20241126,000000,252,256.5,243.09,245.97,751.653333483664,0
CISS.US,D,20241127,000000,249,249.93,225.18,228,1705.4500003410901,0
CISS.US,D,20241129,000000,237,239.82,231.03,235.5,293.656666725398,0
CISS.US,D,20241202,000000,238.14,241.5,231,231.84,556.0600001112119,0
CISS.US,D,20241203,000000,237,240,228,237,379.770000075954,0
CISS.US,D,20241204,000000,239.61,240,225.9,231,319.7766667306221,0
CISS.US,D,20241205,000000,235.8,235.8,210,214.14,848.856666836438,0
CISS.US,D,20241206,000000,226.65,226.65,204,212.58,820.6866668308041,0
CISS.US,D,20241209,000000,216.72,222.15,211.5,222,567.253333446784,0
CISS.US,D,20241210,000000,222,232.958,213,225.21,896.9066668460481,0
CISS.US,D,20241211,000000,234,234,218.406,219.48,394.860000078972,0
CISS.US,D,20241212,000000,219,224.1,216,219.78,716.01666680987,0
CISS.US,D,20241213,000000,222,222,216,216.03,170.420000034084,0
CISS.US,D,20241216,000000,215.22,220.32,208.23,209.43,638.5566667943781,0
CISS.US,D,20241217,000000,210.96,216,201,201.6,378.31666674232997,0
CISS.US,D,20241218,000000,209.4,209.4,183,185.7,1203.08333357395,0
CISS.US,D,20241219,000000,185.7,196.47,185.7,185.73,875.1666668417,0
CISS.US,D,20241220,000000,186,193.53,184.53,189.6,298.223333392978,0
CISS.US,D,20241223,000000,190.41,192.24,174,174.63,900.940000180188,0
CISS.US,D,20241224,000000,177,180,172.56,180,298.49000005969805,0
